Age,YearsAtCompany,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,NumberofPromotions,DistanceFromHome,Education,NumberofDependents,JobLevel,CompanyTenure,CompanyReputation,EmployeeRecognition,Attrition,Gender_Female,Gender_Male,JobRole_Healthcare,OverTime_No,OverTime_Yes,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CompanySize_Large,CompanySize_Medium,CompanySize_Small,RemoteWork_No,RemoteWork_Yes,LeadershipOpportunities_No,LeadershipOpportunities_Yes,InnovationOpportunities_No,InnovationOpportunities_Yes
22.0,1.0,9014.0,2.0,2.0,4.0,0.0,89.0,4.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
27.0,7.0,8773.0,2.0,3.0,4.0,2.0,18.0,1.0,1.0,3.0,64.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,42.0,9303.0,2.0,2.0,3.0,1.0,59.0,2.0,0.0,3.0,103.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
53.0,9.0,6352.0,1.0,4.0,4.0,0.0,94.0,3.0,1.0,1.0,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,8.0,9460.0,3.0,4.0,4.0,1.0,77.0,4.0,1.0,2.0,41.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,15.0,9989.0,3.0,2.0,4.0,1.0,84.0,2.0,3.0,3.0,41.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
26.0,17.0,8543.0,1.0,3.0,4.0,0.0,60.0,4.0,4.0,1.0,55.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,34.0,8861.0,1.0,3.0,4.0,0.0,8.0,4.0,3.0,1.0,40.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,3.0,8946.0,4.0,3.0,4.0,0.0,58.0,2.0,1.0,2.0,46.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
26.0,7.0,9168.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,14.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,3.0,7657.0,2.0,3.0,4.0,1.0,8.0,4.0,1.0,3.0,70.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,4.0,8770.0,3.0,3.0,3.0,0.0,9.0,2.0,0.0,2.0,60.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43.0,1.0,9134.0,4.0,3.0,4.0,0.0,57.0,1.0,1.0,1.0,59.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58.0,28.0,6908.0,4.0,4.0,4.0,2.0,72.0,2.0,0.0,3.0,85.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
44.0,14.0,7671.0,2.0,3.0,4.0,1.0,88.0,4.0,0.0,1.0,55.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57.0,29.0,7358.0,3.0,4.0,4.0,1.0,40.0,2.0,2.0,1.0,37.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
29.0,5.0,8598.0,3.0,4.0,4.0,0.0,3.0,3.0,0.0,2.0,73.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
34.0,24.0,7616.0,4.0,2.0,3.0,3.0,59.0,2.0,4.0,2.0,86.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,5.0,7330.0,1.0,3.0,4.0,0.0,17.0,4.0,1.0,1.0,58.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,16.0,6869.0,3.0,3.0,4.0,1.0,35.0,1.0,1.0,2.0,42.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,21.0,7567.0,3.0,2.0,4.0,1.0,27.0,2.0,0.0,1.0,38.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
57.0,38.0,8986.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,105.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,19.0,7892.0,1.0,3.0,3.0,1.0,70.0,1.0,0.0,1.0,28.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
49.0,26.0,6560.0,2.0,2.0,4.0,1.0,68.0,2.0,1.0,2.0,48.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,8.0,7606.0,3.0,4.0,4.0,1.0,3.0,3.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
58.0,1.0,6725.0,2.0,2.0,4.0,1.0,58.0,3.0,3.0,1.0,76.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
54.0,23.0,7911.0,2.0,1.0,4.0,0.0,93.0,4.0,2.0,3.0,31.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
55.0,31.0,6782.0,3.0,2.0,4.0,1.0,36.0,2.0,0.0,3.0,46.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,15.0,8850.0,2.0,3.0,4.0,0.0,28.0,3.0,3.0,2.0,93.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,4.0,8886.0,2.0,2.0,4.0,2.0,56.0,4.0,3.0,2.0,69.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,16.0,8532.0,3.0,3.0,4.0,0.0,68.0,4.0,1.0,3.0,82.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
37.0,19.0,8189.0,1.0,3.0,4.0,0.0,81.0,3.0,4.0,1.0,26.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
42.0,10.0,9894.0,4.0,3.0,4.0,0.0,20.0,4.0,2.0,1.0,59.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,17.0,8940.0,2.0,3.0,4.0,0.0,23.0,2.0,0.0,2.0,38.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,17.0,6565.0,2.0,3.0,4.0,0.0,72.0,2.0,1.0,2.0,63.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
29.0,9.0,9044.0,1.0,3.0,3.0,1.0,17.0,2.0,0.0,1.0,17.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
30.0,18.0,6482.0,3.0,1.0,4.0,2.0,48.0,1.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,26.0,7475.0,2.0,3.0,3.0,2.0,60.0,2.0,0.0,2.0,59.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,24.0,9568.0,2.0,3.0,4.0,1.0,19.0,2.0,3.0,1.0,69.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,6.0,8182.0,1.0,3.0,3.0,1.0,88.0,4.0,4.0,2.0,70.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,30.0,7627.0,3.0,2.0,4.0,0.0,66.0,4.0,4.0,1.0,65.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,3.0,8010.0,2.0,3.0,4.0,2.0,37.0,1.0,1.0,1.0,33.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,25.0,6974.0,2.0,3.0,4.0,2.0,60.0,3.0,0.0,2.0,76.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
54.0,8.0,7857.0,4.0,3.0,3.0,0.0,59.0,2.0,1.0,1.0,81.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
54.0,27.0,7006.0,2.0,1.0,3.0,0.0,46.0,2.0,1.0,2.0,63.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
46.0,38.0,8822.0,2.0,2.0,4.0,0.0,12.0,2.0,0.0,2.0,45.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
44.0,2.0,7767.0,3.0,4.0,4.0,1.0,79.0,3.0,1.0,3.0,25.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
35.0,26.0,7936.0,3.0,3.0,4.0,1.0,23.0,5.0,2.0,3.0,91.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,21.0,9308.0,3.0,2.0,3.0,0.0,30.0,1.0,3.0,3.0,29.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,29.0,7604.0,4.0,2.0,4.0,1.0,68.0,3.0,2.0,3.0,41.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
41.0,28.0,6316.0,4.0,3.0,3.0,2.0,50.0,2.0,0.0,1.0,71.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,12.0,7816.0,2.0,3.0,4.0,1.0,36.0,3.0,1.0,3.0,32.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
37.0,14.0,6786.0,2.0,3.0,3.0,0.0,59.0,2.0,1.0,2.0,29.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,2.0,6513.0,2.0,3.0,4.0,2.0,7.0,3.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
59.0,43.0,7908.0,2.0,3.0,4.0,0.0,52.0,2.0,1.0,3.0,87.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
56.0,42.0,6818.0,3.0,2.0,3.0,0.0,71.0,5.0,3.0,1.0,71.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,34.0,7045.0,1.0,2.0,3.0,0.0,83.0,3.0,1.0,2.0,94.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,32.0,7846.0,3.0,1.0,4.0,2.0,78.0,1.0,0.0,1.0,93.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,16.0,7768.0,2.0,4.0,4.0,0.0,23.0,3.0,4.0,2.0,59.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
37.0,15.0,8887.0,3.0,1.0,4.0,0.0,96.0,2.0,4.0,1.0,59.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,18.0,8336.0,4.0,3.0,4.0,1.0,57.0,4.0,0.0,3.0,52.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
50.0,26.0,7773.0,3.0,4.0,3.0,0.0,93.0,3.0,1.0,1.0,73.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
29.0,10.0,6958.0,1.0,3.0,4.0,1.0,92.0,3.0,0.0,1.0,60.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
29.0,9.0,8311.0,1.0,3.0,4.0,0.0,2.0,5.0,0.0,1.0,74.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,29.0,9224.0,3.0,3.0,4.0,1.0,71.0,2.0,2.0,1.0,103.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
38.0,1.0,10455.0,3.0,3.0,4.0,3.0,52.0,2.0,0.0,1.0,13.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
43.0,12.0,7678.0,2.0,4.0,4.0,0.0,94.0,1.0,4.0,2.0,57.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,33.0,6981.0,3.0,2.0,4.0,3.0,24.0,1.0,0.0,2.0,70.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,27.0,8779.0,4.0,1.0,4.0,0.0,62.0,1.0,1.0,2.0,47.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
42.0,5.0,8805.0,2.0,3.0,4.0,0.0,94.0,2.0,3.0,3.0,69.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,19.0,7249.0,4.0,4.0,4.0,0.0,76.0,3.0,2.0,1.0,65.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,18.0,9288.0,1.0,4.0,4.0,3.0,97.0,2.0,3.0,1.0,71.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
19.0,5.0,9034.0,2.0,3.0,4.0,0.0,19.0,3.0,1.0,1.0,48.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,15.0,8572.0,4.0,2.0,3.0,2.0,46.0,1.0,5.0,1.0,78.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,12.0,7173.0,1.0,1.0,4.0,3.0,64.0,5.0,2.0,2.0,82.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
56.0,7.0,9468.0,3.0,3.0,3.0,1.0,34.0,2.0,0.0,1.0,32.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
24.0,11.0,6804.0,3.0,3.0,4.0,0.0,68.0,3.0,3.0,1.0,58.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
20.0,12.0,8187.0,2.0,4.0,3.0,0.0,42.0,3.0,1.0,1.0,48.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,30.0,6902.0,1.0,3.0,4.0,0.0,13.0,2.0,1.0,2.0,101.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,2.0,5911.0,3.0,3.0,4.0,2.0,46.0,4.0,0.0,2.0,58.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,40.0,7273.0,4.0,1.0,4.0,0.0,72.0,1.0,1.0,1.0,50.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,5.0,6301.0,3.0,1.0,3.0,2.0,91.0,3.0,1.0,2.0,54.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,11.0,7173.0,3.0,2.0,3.0,0.0,50.0,2.0,1.0,2.0,61.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,30.0,7487.0,2.0,2.0,3.0,0.0,75.0,1.0,3.0,3.0,75.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
19.0,4.0,8266.0,4.0,4.0,4.0,0.0,20.0,1.0,3.0,2.0,21.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,2.0,8210.0,1.0,4.0,4.0,0.0,30.0,4.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,27.0,8734.0,1.0,4.0,4.0,0.0,77.0,2.0,2.0,1.0,71.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,12.0,8919.0,3.0,4.0,4.0,0.0,48.0,3.0,1.0,3.0,84.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,20.0,6781.0,4.0,4.0,4.0,0.0,6.0,3.0,3.0,1.0,61.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
24.0,11.0,7731.0,4.0,4.0,3.0,2.0,73.0,3.0,1.0,3.0,25.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,2.0,8864.0,3.0,1.0,4.0,0.0,32.0,2.0,1.0,1.0,60.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,6.0,8880.0,2.0,2.0,3.0,2.0,44.0,4.0,2.0,3.0,42.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,1.0,7242.0,4.0,1.0,4.0,0.0,1.0,4.0,0.0,2.0,29.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,16.0,6998.0,2.0,2.0,4.0,0.0,95.0,2.0,4.0,2.0,47.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
59.0,26.0,7711.0,2.0,4.0,4.0,0.0,61.0,1.0,3.0,1.0,34.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
27.0,14.0,7114.0,3.0,1.0,4.0,2.0,52.0,2.0,1.0,1.0,59.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,31.0,7553.0,2.0,4.0,4.0,3.0,74.0,5.0,1.0,1.0,67.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
44.0,29.0,6744.0,4.0,2.0,4.0,0.0,50.0,3.0,4.0,2.0,51.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
44.0,31.0,8029.0,4.0,3.0,4.0,0.0,73.0,2.0,0.0,1.0,47.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,20.0,8211.0,3.0,4.0,4.0,0.0,96.0,5.0,0.0,2.0,69.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
20.0,1.0,9283.0,3.0,4.0,4.0,0.0,7.0,2.0,0.0,3.0,35.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,26.0,8291.0,2.0,3.0,4.0,2.0,37.0,3.0,2.0,2.0,43.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,3.0,6751.0,3.0,3.0,3.0,0.0,61.0,1.0,2.0,2.0,68.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,5.0,8686.0,2.0,3.0,4.0,1.0,14.0,5.0,0.0,3.0,73.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,31.0,6562.0,4.0,2.0,4.0,0.0,44.0,3.0,2.0,2.0,64.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
25.0,3.0,8464.0,2.0,1.0,4.0,0.0,89.0,2.0,1.0,2.0,37.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
