MaritalStatus_Divorced,JobSatisfaction,Gender_Male,PerformanceRating,MaritalStatus_Single,JobLevel,DistanceFromHome,Age,WorkLifeBalance,OverTime_Yes,Education,Gender_Female,MonthlyIncome,YearsAtCompany,MaritalStatus_Married,Attrition,OverTime_No
0.0,1.0,1.0,4.0,1.0,3.0,41.0,54.0,3.0,0.0,3.0,0.0,9262.0,4.0,0.0,0.0,1.0
0.0,3.0,1.0,3.0,1.0,2.0,58.0,56.0,3.0,0.0,2.0,0.0,9332.0,27.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,56.0,42.0,3.0,1.0,2.0,0.0,8276.0,19.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,1.0,26.0,23.0,3.0,0.0,4.0,0.0,8264.0,12.0,1.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,1.0,76.0,18.0,1.0,1.0,3.0,1.0,9100.0,8.0,0.0,1.0,0.0
0.0,3.0,0.0,4.0,0.0,2.0,24.0,45.0,4.0,0.0,4.0,1.0,6654.0,15.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,41.0,20.0,2.0,0.0,1.0,0.0,9362.0,9.0,1.0,1.0,1.0
0.0,3.0,1.0,3.0,0.0,2.0,71.0,52.0,2.0,1.0,4.0,0.0,8765.0,9.0,1.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,2.0,68.0,53.0,3.0,0.0,2.0,1.0,7553.0,34.0,1.0,0.0,1.0
1.0,2.0,1.0,4.0,0.0,2.0,14.0,27.0,1.0,1.0,2.0,0.0,7188.0,14.0,0.0,0.0,0.0
1.0,1.0,1.0,3.0,0.0,2.0,79.0,18.0,3.0,0.0,1.0,0.0,7530.0,10.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,3.0,44.0,46.0,3.0,1.0,2.0,0.0,7310.0,28.0,0.0,1.0,0.0
1.0,2.0,0.0,4.0,0.0,2.0,79.0,59.0,2.0,0.0,3.0,1.0,9758.0,47.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,1.0,67.0,42.0,4.0,1.0,2.0,0.0,6702.0,23.0,0.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,1.0,90.0,56.0,3.0,1.0,3.0,1.0,7179.0,44.0,0.0,1.0,0.0
1.0,4.0,0.0,4.0,0.0,2.0,71.0,21.0,1.0,0.0,5.0,1.0,7727.0,10.0,0.0,0.0,1.0
0.0,4.0,0.0,3.0,1.0,3.0,16.0,35.0,1.0,0.0,3.0,1.0,10610.0,15.0,0.0,1.0,1.0
1.0,4.0,0.0,4.0,0.0,2.0,4.0,20.0,4.0,0.0,3.0,1.0,8290.0,4.0,0.0,1.0,1.0
0.0,4.0,0.0,3.0,1.0,1.0,8.0,41.0,3.0,0.0,1.0,1.0,8317.0,7.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,8.0,49.0,2.0,1.0,2.0,0.0,6939.0,3.0,0.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,3.0,55.0,27.0,1.0,0.0,3.0,1.0,10227.0,12.0,0.0,1.0,1.0
0.0,3.0,0.0,3.0,0.0,1.0,85.0,58.0,3.0,0.0,3.0,1.0,7104.0,33.0,1.0,1.0,1.0
0.0,4.0,1.0,4.0,1.0,1.0,41.0,43.0,4.0,0.0,4.0,0.0,8387.0,23.0,0.0,0.0,1.0
0.0,3.0,0.0,3.0,1.0,3.0,67.0,46.0,2.0,1.0,4.0,1.0,6652.0,18.0,0.0,1.0,0.0
0.0,2.0,1.0,4.0,0.0,3.0,62.0,35.0,4.0,0.0,3.0,0.0,8668.0,20.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,1.0,2.0,91.0,41.0,3.0,1.0,1.0,0.0,9247.0,8.0,0.0,0.0,0.0
1.0,4.0,0.0,3.0,0.0,3.0,83.0,58.0,3.0,0.0,3.0,1.0,7619.0,42.0,0.0,0.0,1.0
1.0,2.0,0.0,4.0,0.0,2.0,82.0,38.0,3.0,1.0,1.0,1.0,7915.0,22.0,0.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,2.0,46.0,21.0,4.0,0.0,4.0,1.0,7288.0,9.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,3.0,79.0,38.0,2.0,1.0,2.0,0.0,9174.0,9.0,1.0,0.0,0.0
0.0,2.0,1.0,4.0,1.0,3.0,96.0,21.0,4.0,0.0,2.0,0.0,7555.0,5.0,0.0,0.0,1.0
1.0,3.0,1.0,4.0,0.0,2.0,75.0,45.0,3.0,0.0,3.0,0.0,7168.0,13.0,0.0,0.0,1.0
1.0,4.0,0.0,4.0,0.0,2.0,68.0,49.0,3.0,0.0,1.0,1.0,8422.0,4.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,1.0,86.0,41.0,3.0,1.0,3.0,0.0,5127.0,30.0,0.0,0.0,0.0
0.0,4.0,0.0,4.0,0.0,2.0,50.0,31.0,4.0,1.0,4.0,1.0,9376.0,11.0,1.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,2.0,48.0,25.0,3.0,1.0,1.0,1.0,8494.0,3.0,0.0,1.0,0.0
0.0,2.0,0.0,4.0,0.0,2.0,53.0,48.0,2.0,1.0,1.0,1.0,7644.0,40.0,1.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,3.0,5.0,30.0,2.0,0.0,1.0,0.0,8530.0,10.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,2.0,22.0,40.0,3.0,0.0,4.0,0.0,8585.0,3.0,1.0,0.0,1.0
1.0,3.0,0.0,4.0,0.0,1.0,67.0,50.0,4.0,1.0,1.0,1.0,8500.0,14.0,0.0,1.0,0.0
0.0,3.0,0.0,3.0,0.0,3.0,35.0,23.0,4.0,0.0,4.0,1.0,8508.0,10.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,2.0,92.0,48.0,4.0,1.0,3.0,0.0,7547.0,38.0,1.0,0.0,0.0
0.0,3.0,0.0,3.0,0.0,2.0,49.0,46.0,2.0,1.0,3.0,1.0,9186.0,28.0,1.0,1.0,0.0
0.0,2.0,1.0,4.0,0.0,1.0,17.0,27.0,1.0,0.0,2.0,0.0,8848.0,14.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,13.0,21.0,3.0,0.0,1.0,1.0,7489.0,5.0,1.0,0.0,1.0
0.0,4.0,0.0,4.0,1.0,1.0,64.0,44.0,2.0,1.0,4.0,1.0,6838.0,23.0,0.0,1.0,0.0
0.0,3.0,1.0,3.0,1.0,2.0,48.0,27.0,2.0,0.0,3.0,0.0,8145.0,17.0,0.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,3.0,45.0,48.0,3.0,0.0,3.0,0.0,7929.0,24.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,46.0,36.0,3.0,0.0,1.0,0.0,9731.0,2.0,1.0,0.0,1.0
1.0,3.0,1.0,4.0,0.0,2.0,33.0,54.0,2.0,0.0,2.0,0.0,7417.0,13.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,7.0,22.0,2.0,0.0,1.0,1.0,8292.0,4.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,23.0,30.0,3.0,0.0,3.0,1.0,8566.0,11.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,44.0,27.0,3.0,1.0,2.0,1.0,7740.0,9.0,1.0,0.0,0.0
0.0,3.0,1.0,3.0,0.0,2.0,92.0,52.0,3.0,1.0,2.0,0.0,7748.0,10.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,1.0,2.0,37.0,51.0,3.0,0.0,3.0,0.0,6702.0,32.0,0.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,1.0,50.0,50.0,4.0,1.0,3.0,0.0,6840.0,38.0,1.0,0.0,0.0
0.0,1.0,0.0,4.0,0.0,3.0,71.0,59.0,2.0,0.0,1.0,1.0,6986.0,2.0,1.0,0.0,1.0
0.0,4.0,0.0,4.0,0.0,3.0,40.0,28.0,2.0,1.0,3.0,1.0,8092.0,2.0,1.0,0.0,0.0
0.0,4.0,1.0,4.0,1.0,2.0,71.0,28.0,2.0,1.0,2.0,0.0,7967.0,17.0,0.0,1.0,0.0
0.0,3.0,1.0,3.0,1.0,1.0,83.0,38.0,3.0,0.0,4.0,0.0,9413.0,29.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,71.0,26.0,2.0,1.0,4.0,0.0,8798.0,12.0,1.0,1.0,0.0
0.0,3.0,0.0,3.0,1.0,1.0,11.0,33.0,3.0,0.0,4.0,1.0,8506.0,3.0,0.0,1.0,1.0
1.0,4.0,1.0,4.0,0.0,1.0,65.0,56.0,2.0,0.0,1.0,0.0,9800.0,10.0,0.0,1.0,1.0
0.0,4.0,1.0,4.0,0.0,2.0,55.0,59.0,3.0,1.0,4.0,0.0,7127.0,12.0,1.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,2.0,96.0,51.0,1.0,0.0,3.0,0.0,7483.0,33.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,0.0,2.0,21.0,58.0,1.0,1.0,4.0,1.0,8890.0,20.0,1.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,1.0,75.0,34.0,2.0,0.0,3.0,1.0,7418.0,2.0,1.0,1.0,1.0
0.0,2.0,0.0,3.0,1.0,3.0,57.0,59.0,3.0,1.0,2.0,1.0,7991.0,38.0,0.0,0.0,0.0
0.0,4.0,1.0,4.0,0.0,1.0,63.0,55.0,4.0,1.0,1.0,0.0,8395.0,47.0,1.0,0.0,0.0
1.0,4.0,1.0,4.0,0.0,3.0,47.0,21.0,2.0,0.0,2.0,0.0,9153.0,6.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,35.0,44.0,3.0,0.0,2.0,0.0,8708.0,16.0,1.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,3.0,78.0,31.0,3.0,1.0,4.0,0.0,7760.0,15.0,1.0,0.0,0.0
0.0,3.0,1.0,3.0,1.0,3.0,73.0,44.0,4.0,0.0,1.0,0.0,7316.0,19.0,0.0,0.0,1.0
0.0,4.0,0.0,4.0,1.0,1.0,33.0,49.0,1.0,1.0,4.0,1.0,9209.0,12.0,0.0,1.0,0.0
0.0,4.0,1.0,4.0,0.0,2.0,32.0,36.0,3.0,1.0,3.0,0.0,9260.0,20.0,1.0,1.0,0.0
1.0,1.0,0.0,4.0,0.0,2.0,69.0,33.0,4.0,0.0,3.0,1.0,8710.0,25.0,0.0,0.0,1.0
0.0,1.0,1.0,4.0,0.0,2.0,15.0,56.0,3.0,0.0,4.0,0.0,6518.0,5.0,1.0,0.0,1.0
0.0,1.0,1.0,4.0,1.0,1.0,37.0,45.0,2.0,0.0,5.0,0.0,8017.0,3.0,0.0,1.0,1.0
0.0,2.0,0.0,4.0,0.0,2.0,94.0,18.0,1.0,0.0,3.0,1.0,7831.0,8.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,1.0,64.0,19.0,3.0,0.0,4.0,0.0,10183.0,9.0,0.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,3.0,65.0,29.0,3.0,0.0,3.0,0.0,7226.0,5.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,2.0,57.0,47.0,3.0,1.0,3.0,0.0,7138.0,19.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,3.0,45.0,19.0,3.0,0.0,1.0,0.0,4910.0,5.0,1.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,3.0,63.0,42.0,4.0,0.0,4.0,0.0,7759.0,30.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,2.0,86.0,58.0,4.0,1.0,4.0,0.0,8483.0,5.0,1.0,0.0,0.0
0.0,2.0,0.0,4.0,1.0,3.0,25.0,49.0,3.0,0.0,2.0,1.0,8461.0,35.0,0.0,1.0,1.0
0.0,2.0,1.0,4.0,0.0,2.0,68.0,22.0,2.0,1.0,2.0,0.0,7028.0,9.0,1.0,0.0,0.0
0.0,2.0,0.0,4.0,1.0,1.0,67.0,53.0,2.0,1.0,5.0,1.0,8494.0,5.0,0.0,1.0,0.0
1.0,2.0,1.0,3.0,0.0,1.0,85.0,51.0,3.0,0.0,4.0,0.0,8226.0,28.0,0.0,1.0,1.0
1.0,3.0,0.0,4.0,0.0,1.0,26.0,51.0,3.0,0.0,3.0,1.0,8829.0,24.0,0.0,1.0,1.0
0.0,4.0,0.0,4.0,0.0,2.0,51.0,27.0,1.0,1.0,2.0,1.0,9192.0,8.0,1.0,1.0,0.0
1.0,3.0,0.0,4.0,0.0,1.0,28.0,27.0,2.0,0.0,1.0,1.0,6142.0,1.0,0.0,1.0,1.0
0.0,3.0,1.0,3.0,0.0,3.0,90.0,56.0,3.0,1.0,2.0,0.0,7803.0,19.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,1.0,29.0,53.0,3.0,0.0,2.0,0.0,7691.0,16.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,8.0,55.0,2.0,0.0,1.0,0.0,9374.0,19.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,1.0,12.0,32.0,1.0,1.0,4.0,0.0,8670.0,21.0,1.0,1.0,0.0
0.0,2.0,0.0,4.0,0.0,1.0,14.0,35.0,2.0,0.0,1.0,1.0,6364.0,24.0,1.0,0.0,1.0
1.0,4.0,1.0,4.0,0.0,2.0,95.0,43.0,2.0,0.0,4.0,0.0,10694.0,33.0,0.0,0.0,1.0
1.0,1.0,0.0,4.0,0.0,2.0,79.0,39.0,3.0,1.0,3.0,1.0,9088.0,20.0,0.0,0.0,0.0
0.0,3.0,1.0,4.0,1.0,2.0,10.0,58.0,3.0,1.0,5.0,0.0,8268.0,25.0,0.0,0.0,0.0
0.0,1.0,1.0,3.0,0.0,1.0,62.0,35.0,2.0,0.0,1.0,0.0,7867.0,27.0,1.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,26.0,46.0,3.0,0.0,2.0,1.0,7903.0,27.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,15.0,56.0,3.0,1.0,1.0,0.0,9003.0,22.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,1.0,2.0,80.0,47.0,2.0,1.0,5.0,0.0,7731.0,29.0,0.0,0.0,0.0
0.0,2.0,1.0,4.0,1.0,1.0,13.0,19.0,3.0,1.0,3.0,0.0,7501.0,3.0,0.0,1.0,0.0
0.0,4.0,1.0,4.0,1.0,1.0,50.0,22.0,1.0,0.0,1.0,0.0,8708.0,14.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,74.0,38.0,3.0,1.0,3.0,1.0,8510.0,11.0,1.0,1.0,0.0
0.0,3.0,1.0,3.0,0.0,2.0,90.0,28.0,2.0,0.0,3.0,0.0,6662.0,19.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,0.0,3.0,88.0,31.0,1.0,0.0,3.0,1.0,7758.0,18.0,1.0,1.0,1.0
0.0,4.0,0.0,4.0,1.0,3.0,1.0,20.0,4.0,1.0,3.0,1.0,7717.0,12.0,0.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,1.0,9.0,59.0,4.0,0.0,2.0,0.0,6959.0,26.0,1.0,0.0,1.0
0.0,4.0,1.0,3.0,0.0,2.0,36.0,58.0,1.0,0.0,2.0,0.0,8611.0,19.0,1.0,1.0,1.0
0.0,1.0,1.0,4.0,1.0,2.0,38.0,22.0,4.0,0.0,3.0,0.0,6583.0,10.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,64.0,25.0,3.0,0.0,3.0,0.0,9468.0,11.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,29.0,24.0,2.0,0.0,4.0,0.0,6877.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,4.0,0.0,3.0,89.0,55.0,3.0,1.0,1.0,1.0,7728.0,16.0,1.0,0.0,0.0
0.0,1.0,1.0,4.0,1.0,2.0,91.0,27.0,2.0,0.0,3.0,0.0,9734.0,6.0,0.0,1.0,1.0
0.0,3.0,0.0,3.0,0.0,3.0,15.0,22.0,2.0,0.0,4.0,1.0,8669.0,14.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,28.0,24.0,2.0,1.0,1.0,1.0,8035.0,15.0,0.0,1.0,0.0
0.0,3.0,1.0,3.0,0.0,3.0,11.0,40.0,3.0,0.0,2.0,0.0,7541.0,5.0,1.0,0.0,1.0
1.0,1.0,1.0,4.0,0.0,1.0,50.0,28.0,2.0,1.0,2.0,0.0,7930.0,7.0,0.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,3.0,15.0,22.0,3.0,0.0,4.0,1.0,7250.0,6.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,79.0,25.0,1.0,0.0,4.0,0.0,6902.0,4.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,1.0,1.0,31.0,18.0,1.0,0.0,1.0,0.0,7980.0,3.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,3.0,87.0,59.0,3.0,1.0,4.0,0.0,9809.0,17.0,0.0,0.0,0.0
0.0,3.0,0.0,3.0,1.0,2.0,77.0,35.0,4.0,1.0,1.0,1.0,9214.0,7.0,0.0,0.0,0.0
0.0,2.0,0.0,4.0,0.0,1.0,98.0,34.0,1.0,0.0,2.0,1.0,8706.0,8.0,1.0,1.0,1.0
0.0,1.0,1.0,4.0,0.0,2.0,38.0,19.0,3.0,0.0,2.0,0.0,6715.0,1.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,61.0,27.0,2.0,0.0,1.0,0.0,10484.0,9.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,1.0,53.0,3.0,0.0,4.0,0.0,6992.0,17.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,91.0,18.0,4.0,1.0,5.0,0.0,7829.0,10.0,1.0,0.0,0.0
0.0,4.0,0.0,3.0,0.0,1.0,64.0,54.0,4.0,0.0,3.0,1.0,6757.0,45.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,39.0,57.0,4.0,0.0,3.0,0.0,8375.0,20.0,0.0,1.0,1.0
1.0,3.0,1.0,4.0,0.0,2.0,87.0,46.0,3.0,0.0,3.0,0.0,8718.0,13.0,0.0,0.0,1.0
0.0,4.0,0.0,3.0,0.0,2.0,93.0,21.0,3.0,1.0,3.0,1.0,8347.0,5.0,1.0,1.0,0.0
0.0,3.0,0.0,4.0,0.0,2.0,45.0,28.0,1.0,0.0,3.0,1.0,8262.0,12.0,1.0,0.0,1.0
0.0,2.0,0.0,4.0,1.0,1.0,5.0,51.0,2.0,0.0,3.0,1.0,9327.0,39.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,53.0,40.0,4.0,0.0,2.0,0.0,9090.0,14.0,1.0,0.0,1.0
1.0,1.0,0.0,4.0,0.0,2.0,97.0,59.0,2.0,0.0,1.0,1.0,5801.0,14.0,0.0,0.0,1.0
0.0,1.0,0.0,3.0,1.0,2.0,77.0,36.0,3.0,0.0,3.0,1.0,7887.0,15.0,0.0,1.0,1.0
0.0,3.0,1.0,3.0,0.0,2.0,63.0,49.0,3.0,0.0,3.0,0.0,9206.0,7.0,1.0,1.0,1.0
0.0,4.0,0.0,4.0,1.0,2.0,98.0,59.0,3.0,0.0,1.0,1.0,10013.0,20.0,0.0,1.0,1.0
1.0,2.0,1.0,4.0,0.0,3.0,18.0,56.0,3.0,0.0,2.0,0.0,7843.0,45.0,0.0,0.0,1.0
1.0,2.0,1.0,4.0,0.0,3.0,96.0,34.0,2.0,0.0,1.0,0.0,8657.0,24.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,79.0,48.0,4.0,1.0,2.0,1.0,9068.0,40.0,1.0,0.0,0.0
1.0,2.0,0.0,4.0,0.0,3.0,64.0,34.0,3.0,0.0,3.0,1.0,8632.0,22.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,45.0,52.0,2.0,0.0,3.0,0.0,7148.0,2.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,91.0,20.0,3.0,0.0,3.0,1.0,7221.0,2.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,3.0,41.0,2.0,0.0,2.0,1.0,10238.0,25.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,1.0,61.0,49.0,2.0,1.0,4.0,0.0,5961.0,13.0,0.0,1.0,0.0
1.0,4.0,0.0,3.0,0.0,3.0,13.0,57.0,3.0,0.0,2.0,1.0,7976.0,34.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,1.0,16.0,35.0,2.0,0.0,1.0,1.0,9089.0,20.0,0.0,1.0,1.0
0.0,4.0,0.0,4.0,0.0,2.0,44.0,23.0,4.0,1.0,3.0,1.0,8753.0,13.0,1.0,0.0,0.0
0.0,1.0,0.0,4.0,0.0,1.0,23.0,22.0,2.0,1.0,3.0,1.0,7900.0,10.0,1.0,1.0,0.0
0.0,4.0,0.0,4.0,1.0,1.0,23.0,41.0,3.0,0.0,2.0,1.0,9523.0,29.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,72.0,40.0,3.0,1.0,4.0,0.0,9994.0,5.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,3.0,21.0,51.0,2.0,1.0,4.0,0.0,7803.0,43.0,1.0,0.0,0.0
0.0,1.0,0.0,4.0,0.0,2.0,15.0,45.0,4.0,0.0,5.0,1.0,8675.0,22.0,1.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,1.0,66.0,34.0,1.0,1.0,2.0,0.0,9254.0,22.0,1.0,1.0,0.0
0.0,4.0,1.0,4.0,0.0,1.0,11.0,35.0,4.0,1.0,4.0,0.0,8402.0,12.0,1.0,1.0,0.0
0.0,4.0,0.0,4.0,1.0,2.0,49.0,58.0,3.0,0.0,3.0,1.0,7853.0,20.0,0.0,0.0,1.0
1.0,2.0,1.0,3.0,0.0,2.0,21.0,42.0,1.0,0.0,5.0,0.0,7334.0,22.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,84.0,18.0,1.0,0.0,3.0,0.0,9237.0,8.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,2.0,44.0,47.0,2.0,0.0,4.0,0.0,9848.0,10.0,1.0,1.0,1.0
0.0,1.0,1.0,4.0,1.0,3.0,48.0,46.0,1.0,1.0,3.0,0.0,7113.0,11.0,0.0,0.0,0.0
0.0,3.0,0.0,3.0,0.0,2.0,91.0,47.0,3.0,1.0,2.0,1.0,7156.0,34.0,1.0,0.0,0.0
0.0,2.0,1.0,4.0,1.0,1.0,51.0,49.0,3.0,1.0,2.0,0.0,8105.0,28.0,0.0,1.0,0.0
0.0,4.0,0.0,3.0,1.0,1.0,83.0,47.0,3.0,1.0,4.0,1.0,7774.0,28.0,0.0,1.0,0.0
0.0,3.0,1.0,4.0,1.0,1.0,96.0,30.0,2.0,1.0,1.0,0.0,9434.0,22.0,0.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,3.0,58.0,20.0,3.0,0.0,3.0,1.0,7911.0,7.0,0.0,0.0,1.0
0.0,1.0,0.0,3.0,1.0,3.0,60.0,44.0,2.0,0.0,3.0,1.0,7755.0,12.0,0.0,0.0,1.0
1.0,3.0,1.0,4.0,0.0,1.0,46.0,53.0,4.0,0.0,1.0,0.0,6241.0,17.0,0.0,0.0,1.0
1.0,4.0,1.0,4.0,0.0,3.0,87.0,44.0,4.0,1.0,2.0,0.0,7389.0,15.0,0.0,0.0,0.0
1.0,1.0,0.0,4.0,0.0,1.0,90.0,46.0,2.0,0.0,3.0,1.0,8498.0,14.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,23.0,39.0,3.0,1.0,1.0,1.0,9272.0,8.0,0.0,1.0,0.0
0.0,1.0,0.0,4.0,0.0,2.0,78.0,18.0,1.0,0.0,3.0,1.0,7101.0,6.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,3.0,70.0,27.0,4.0,1.0,2.0,0.0,7147.0,8.0,0.0,0.0,0.0
0.0,2.0,1.0,4.0,1.0,1.0,17.0,57.0,2.0,1.0,3.0,0.0,8495.0,39.0,0.0,1.0,0.0
0.0,2.0,0.0,4.0,0.0,1.0,58.0,42.0,3.0,1.0,1.0,1.0,7794.0,13.0,1.0,0.0,0.0
0.0,2.0,1.0,4.0,0.0,2.0,57.0,38.0,1.0,0.0,3.0,0.0,7992.0,21.0,1.0,1.0,1.0
0.0,4.0,1.0,3.0,1.0,1.0,28.0,55.0,4.0,0.0,3.0,0.0,8806.0,43.0,0.0,1.0,1.0
0.0,2.0,0.0,4.0,0.0,1.0,97.0,22.0,3.0,0.0,3.0,1.0,8133.0,2.0,1.0,0.0,1.0
0.0,4.0,0.0,4.0,1.0,1.0,87.0,50.0,3.0,1.0,4.0,1.0,8080.0,30.0,0.0,1.0,0.0
1.0,3.0,1.0,4.0,0.0,3.0,55.0,26.0,2.0,0.0,2.0,0.0,5872.0,11.0,0.0,0.0,1.0
1.0,4.0,1.0,3.0,0.0,2.0,4.0,40.0,3.0,0.0,3.0,0.0,9908.0,22.0,0.0,0.0,1.0
0.0,2.0,0.0,3.0,0.0,3.0,89.0,38.0,4.0,1.0,2.0,1.0,8151.0,15.0,1.0,0.0,0.0
0.0,1.0,0.0,3.0,0.0,1.0,59.0,38.0,2.0,0.0,1.0,1.0,7828.0,12.0,1.0,1.0,1.0
0.0,4.0,1.0,4.0,1.0,1.0,66.0,29.0,4.0,0.0,3.0,0.0,8595.0,17.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,26.0,24.0,1.0,1.0,3.0,0.0,8311.0,2.0,1.0,1.0,0.0
0.0,1.0,1.0,4.0,1.0,1.0,73.0,26.0,2.0,0.0,3.0,0.0,8379.0,5.0,0.0,1.0,1.0
0.0,4.0,1.0,3.0,1.0,1.0,57.0,28.0,4.0,0.0,1.0,0.0,8142.0,17.0,0.0,1.0,1.0
0.0,2.0,1.0,4.0,0.0,2.0,20.0,58.0,2.0,0.0,1.0,0.0,8563.0,47.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,77.0,43.0,3.0,0.0,3.0,0.0,8005.0,7.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,62.0,54.0,1.0,0.0,4.0,1.0,6471.0,11.0,1.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,3.0,34.0,4.0,0.0,3.0,1.0,6917.0,9.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,1.0,56.0,35.0,2.0,1.0,2.0,0.0,7345.0,15.0,0.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,2.0,88.0,50.0,4.0,0.0,1.0,1.0,6386.0,29.0,0.0,1.0,1.0
0.0,2.0,0.0,4.0,1.0,2.0,49.0,45.0,3.0,1.0,1.0,1.0,7442.0,21.0,0.0,1.0,0.0
0.0,2.0,0.0,4.0,1.0,2.0,60.0,55.0,1.0,0.0,1.0,1.0,6528.0,23.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,48.0,58.0,3.0,0.0,3.0,0.0,8359.0,27.0,1.0,1.0,1.0
